# 20230822
# M2
# pH 5 solution
# Berkeley reference electrode
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
122.041672562,0.027,0.009
122.042472562,0.037,0.004
122.043272562,0.022,0.004
122.044072562,0.022,0.004
122.044872562,0.022,-0.006
122.045672562,0.022,0.004
122.046472562,0.032,0.004
122.047272562,0.027,-0.006
122.048072562,0.037,0.004
122.048872562,0.027,0.004
122.049672562,0.022,-0.001
122.050472562,0.027,-0.006
122.051272562,0.022,0.004
122.052072562,0.037,0.004
122.052872562,0.032,0.004
122.053672562,0.042,0.014
122.054472562,0.037,-0.001
122.055272562,0.022,0.004
122.056072562,0.057,0.024
122.056872562,0.037,0.019
122.057672562,0.047,0.004
122.058472562,0.027,-0.001
122.059272562,0.027,0.004
122.060072562,0.042,0.004
122.060872562,0.032,-0.001
122.061672562,0.042,0.004
122.062472562,0.027,-0.001
122.063272562,0.037,0.004
122.064072562,0.037,0.004
122.064872562,0.037,0.004
122.065672562,0.037,-0.001
122.066472562,0.042,0.004
122.067272562,0.042,0.004
122.068072562,0.042,-0.001
122.068872562,0.027,0.004
122.069672562,0.042,0.004
122.070472562,0.032,0.004
122.071272562,0.042,0.004
122.072072562,0.037,0.009
122.072872562,0.042,0.004
122.073672562,0.042,0.004
122.074472562,0.057,0.019
122.075272562,0.042,0.004
122.076072562,0.042,0.004
122.076872562,0.057,0.004
122.077672562,0.047,0.004
122.078472562,0.032,0.004
122.079272562,0.042,0.004
122.080072562,0.042,0.004
122.080872562,0.047,0.009
122.081672562,0.042,0.004
122.082472562,0.052,0.009
122.083272562,0.052,0.009
122.084072562,0.042,0.009
122.084872562,0.042,0.004
122.085672562,0.052,0.004
122.086472562,0.047,0.004
122.087272562,0.042,0.004
122.088072562,0.047,0.004
122.088872562,0.073,0.024
122.089672562,0.042,-0.001
122.090472562,0.047,0.004
122.091272562,0.042,0.004
122.092072562,0.062,0.009
122.092872562,0.042,0.004
122.093672562,0.042,0.004
122.094472562,0.057,0.004
122.095272562,0.047,0.009
122.096072562,0.062,0.024
122.096872562,0.047,0.004
122.097672562,0.052,0.004
122.098472562,0.052,0.004
122.099272562,0.047,0.004
122.100072562,0.062,0.004
122.100872562,0.052,0.004
122.101672562,0.062,0.004
122.102472562,0.052,0.004
122.103272562,0.047,-0.001
122.104072562,0.057,0.004
122.104872562,0.052,0.004
122.105672562,0.062,0.004
122.106472562,0.047,0.009
122.107272562,0.062,0.004
122.108072562,0.057,0.009
122.108872562,0.052,0.004
122.109672562,0.078,0.019
122.110472562,0.052,0.009
122.111272562,0.062,0.004
122.112072562,0.073,0.029
122.112872562,0.062,0.004
122.113672562,0.062,0.004
122.114472562,0.062,0.009
122.115272562,0.062,0.004
122.116072562,0.062,0.009
122.116872562,0.062,0.009
122.117672562,0.062,0.004
122.118472562,0.062,0.009
122.119272562,0.062,0.009
122.120072562,0.062,0.009
122.120872562,0.088,0.034
122.121672562,0.062,0.004
122.122472562,0.073,0.004
122.123272562,0.062,0.004
122.124072562,0.062,0.009
122.124872562,0.067,0.014
122.125672562,0.083,0.019
122.126472562,0.073,0.009
122.127272562,0.062,0.009
122.128072562,0.078,0.009
122.128872562,0.062,0.004
122.129672562,0.062,0.009
122.130472562,0.078,0.009
122.131272562,0.067,0.014
122.132072562,0.078,0.009
122.132872562,0.073,0.014
122.133672562,0.078,0.014
122.134472562,0.078,0.014
122.135272562,0.062,0.009
122.136072562,0.073,0.004
122.136872562,0.062,0.009
122.137672562,0.083,0.014
122.138472562,0.062,0.009
122.139272562,0.078,0.014
122.140072562,0.073,0.014
122.140872562,0.073,0.009
122.141672562,0.083,0.014
122.142472562,0.067,0.009
122.143272562,0.083,0.014
122.144072562,0.083,0.019
122.144872562,0.078,0.009
122.145672562,0.083,0.019
122.146472562,0.083,0.014
122.147272562,0.103,0.024
122.148072562,0.093,0.034
122.148872562,0.083,0.009
122.149672562,0.098,0.034
122.150472562,0.073,0.009
122.151272562,0.083,0.014
122.152072562,0.078,0.014
122.152872562,0.083,0.009
122.153672562,0.078,0.009
122.154472562,0.083,0.009
122.155272562,0.083,0.019
122.156072562,0.073,0.019
122.156872562,0.088,0.019
122.157672562,0.093,0.034
122.158472562,0.083,0.009
122.159272562,0.083,0.009
122.160072562,0.093,0.014
122.160872562,0.083,0.014
122.161672562,0.083,0.014
122.162472562,0.083,0.014
122.163272562,0.083,0.019
122.164072562,0.093,0.019
122.164872562,0.083,0.014
122.165672562,0.083,0.009
122.166472562,0.083,0.014
122.167272562,0.083,0.009
122.168072562,0.093,0.019
122.168872562,0.088,0.019
122.169672562,0.093,0.014
122.170472562,0.103,0.039
122.171272562,0.093,0.019
122.172072562,0.093,0.014
122.172872562,0.083,0.019
122.173672562,0.088,0.009
122.174472562,0.083,0.014
122.175272562,0.103,0.024
122.176072562,0.113,0.034
122.176872562,0.093,0.019
122.177672562,0.098,0.014
122.178472562,0.088,0.014
122.179272562,0.103,0.024
122.180072562,0.088,0.019
122.180872562,0.103,0.014
122.181672562,0.103,0.024
122.182472562,0.118,0.039
122.183272562,0.098,0.029
122.184072562,0.088,0.019
122.184872562,0.103,0.019
122.185672562,0.088,0.014
122.186472562,0.093,0.009
122.187272562,0.098,0.024
122.188072562,0.098,0.019
122.188872562,0.103,0.019
122.189672562,0.103,0.024
122.190472562,0.103,0.024
122.191272562,0.093,0.019
122.192072562,0.103,0.024
122.192872562,0.103,0.019
122.193672562,0.103,0.024
122.194472562,0.103,0.024
122.195272562,0.098,0.019
122.196072562,0.113,0.024
122.196872562,0.098,0.019
122.197672562,0.108,0.009
122.198472562,0.103,0.024
122.199272562,0.103,0.019
122.200072562,0.113,0.024
122.200872562,0.098,0.024
122.201672562,0.103,0.019
122.202472562,0.103,0.019
122.203272562,0.118,0.024
122.204072562,0.108,0.024
122.204872562,0.128,0.039
122.205672562,0.103,0.019
122.206472562,0.103,0.024
122.207272562,0.108,0.024
122.208072562,0.103,0.024
122.208872562,0.118,0.024
122.209672562,0.123,0.029
122.210472562,0.103,0.024
122.211272562,0.103,0.024
122.212072562,0.103,0.024
122.212872562,0.113,0.024
122.213672562,0.103,0.019
122.214472562,0.144,0.050
122.215272562,0.128,0.034
122.216072562,0.113,0.024
122.216872562,0.123,0.039
122.217672562,0.108,0.024
122.218472562,0.118,0.024
122.219272562,0.108,0.024
122.220072562,0.128,0.024
122.220872562,0.118,0.024
122.221672562,0.108,0.024
122.222472562,0.118,0.024
122.223272562,0.113,0.024
122.224072562,0.123,0.024
122.224872562,0.118,0.024
122.225672562,0.123,0.024
122.226472562,0.123,0.029
122.227272562,0.123,0.024
122.228072562,0.123,0.024
122.228872562,0.108,0.024
122.229672562,0.123,0.024
122.230472562,0.133,0.044
122.231272562,0.123,0.024
122.232072562,0.123,0.024
122.232872562,0.123,0.029
122.233672562,0.123,0.029
122.234472562,0.123,0.024
122.235272562,0.128,0.024
122.236072562,0.123,0.024
122.236872562,0.128,0.024
122.237672562,0.123,0.024
122.238472562,0.123,0.024
122.239272562,0.123,0.024
122.240072562,0.123,0.024
122.240872562,0.133,0.029
122.241672562,0.128,0.024
122.242472562,0.133,0.029
122.243272562,0.123,0.024
122.244072562,0.128,0.024
122.244872562,0.123,0.024
122.245672562,0.123,0.024
122.246472562,0.128,0.024
122.247272562,0.123,0.024
122.248072562,0.128,0.029
122.248872562,0.128,0.029
122.249672562,0.164,0.050
122.250472562,0.133,0.029
122.251272562,0.123,0.029
122.252072562,0.133,0.024
122.252872562,0.128,0.029
122.253672562,0.144,0.024
122.254472562,0.123,0.024
122.255272562,0.144,0.029
122.256072562,0.138,0.029
122.256872562,0.149,0.034
122.257672562,0.133,0.029
122.258472562,0.128,0.029
122.259272562,0.144,0.024
122.260072562,0.133,0.029
122.260872562,0.144,0.024
122.261672562,0.144,0.029
122.262472562,0.149,0.044
122.263272562,0.159,0.050
122.264072562,0.154,0.044
122.264872562,0.144,0.024
122.265672562,0.128,0.029
122.266472562,0.149,0.029
122.267272562,0.138,0.024
122.268072562,0.144,0.029
122.268872562,0.144,0.034
122.269672562,0.133,0.029
122.270472562,0.144,0.024
122.271272562,0.144,0.034
122.272072562,0.149,0.029
122.272872562,0.159,0.039
122.273672562,0.159,0.034
122.274472562,0.149,0.034
122.275272562,0.138,0.034
122.276072562,0.144,0.029
122.276872562,0.144,0.029
122.277672562,0.174,0.050
122.278472562,0.144,0.034
122.279272562,0.154,0.029
122.280072562,0.159,0.039
122.280872562,0.144,0.039
122.281672562,0.149,0.029
122.282472562,0.144,0.029
122.283272562,0.159,0.039
122.284072562,0.144,0.029
122.284872562,0.164,0.029
122.285672562,0.144,0.029
122.286472562,0.154,0.029
122.287272562,0.154,0.044
122.288072562,0.144,0.034
122.288872562,0.154,0.039
122.289672562,0.169,0.044
122.290472562,0.154,0.029
122.291272562,0.144,0.029
122.292072562,0.184,0.055
122.292872562,0.154,0.034
122.293672562,0.159,0.044
122.294472562,0.164,0.034
122.295272562,0.144,0.029
122.296072562,0.164,0.039
122.296872562,0.154,0.034
122.297672562,0.164,0.039
122.298472562,0.164,0.044
122.299272562,0.159,0.034
122.300072562,0.164,0.044
122.300872562,0.144,0.034
122.301672562,0.164,0.034
122.302472562,0.164,0.039
122.303272562,0.169,0.039
122.304072562,0.164,0.039
122.304872562,0.189,0.050
122.305672562,0.184,0.055
122.306472562,0.154,0.039
122.307272562,0.164,0.034
122.308072562,0.164,0.044
122.308872562,0.169,0.044
122.309672562,0.164,0.039
122.310472562,0.174,0.039
122.311272562,0.164,0.034
122.312072562,0.164,0.044
122.312872562,0.179,0.060
122.313672562,0.179,0.060
122.314472562,0.169,0.044
122.315272562,0.164,0.039
122.316072562,0.184,0.044
122.316872562,0.169,0.044
122.317672562,0.169,0.044
122.318472562,0.164,0.044
122.319272562,0.164,0.039
122.320072562,0.179,0.044
122.320872562,0.164,0.044
122.321672562,0.184,0.044
122.322472562,0.184,0.060
122.323272562,0.179,0.039
122.324072562,0.169,0.044
122.324872562,0.164,0.044
122.325672562,0.174,0.044
122.326472562,0.169,0.044
122.327272562,0.184,0.044
122.328072562,0.174,0.044
122.328872562,0.184,0.044
122.329672562,0.169,0.044
122.330472562,0.189,0.044
122.331272562,0.179,0.044
122.332072562,0.179,0.060
122.332872562,0.184,0.039
122.333672562,0.174,0.044
122.334472562,0.184,0.039
122.335272562,0.174,0.044
122.336072562,0.189,0.050
122.336872562,0.184,0.044
122.337672562,0.184,0.044
122.338472562,0.184,0.044
122.339272562,0.174,0.044
122.340072562,0.184,0.044
122.340872562,0.199,0.055
122.341672562,0.194,0.050
122.342472562,0.184,0.044
122.343272562,0.184,0.044
122.344072562,0.184,0.044
122.344872562,0.184,0.044
122.345672562,0.184,0.044
122.346472562,0.179,0.044
122.347272562,0.189,0.044
122.348072562,0.184,0.044
122.348872562,0.189,0.044
122.349672562,0.184,0.044
122.350472562,0.194,0.044
122.351272562,0.189,0.055
122.352072562,0.184,0.050
122.352872562,0.199,0.050
122.353672562,0.184,0.050
122.354472562,0.204,0.055
122.355272562,0.189,0.050
122.356072562,0.230,0.070
122.356872562,0.199,0.065
122.357672562,0.194,0.050
122.358472562,0.199,0.050
122.359272562,0.194,0.060
122.360072562,0.204,0.055
122.360872562,0.184,0.044
122.361672562,0.204,0.050
122.362472562,0.194,0.044
122.363272562,0.225,0.070
122.364072562,0.215,0.065
122.364872562,0.194,0.050
122.365672562,0.204,0.044
122.366472562,0.184,0.044
122.367272562,0.204,0.050
122.368072562,0.194,0.044
122.368872562,0.204,0.044
122.369672562,0.204,0.055
122.370472562,0.204,0.050
122.371272562,0.220,0.070
122.372072562,0.189,0.050
122.372872562,0.220,0.070
122.373672562,0.199,0.050
122.374472562,0.199,0.044
122.375272562,0.204,0.055
122.376072562,0.209,0.050
122.376872562,0.204,0.044
122.377672562,0.204,0.050
122.378472562,0.209,0.060
122.379272562,0.194,0.044
122.380072562,0.209,0.055
122.380872562,0.204,0.055
122.381672562,0.220,0.060
122.382472562,0.204,0.044
122.383272562,0.225,0.060
122.384072562,0.204,0.050
122.384872562,0.204,0.044
122.385672562,0.235,0.070
122.386472562,0.204,0.050
122.387272562,0.209,0.050
122.388072562,0.204,0.060
122.388872562,0.220,0.060
122.389672562,0.209,0.060
122.390472562,0.225,0.065
122.391272562,0.230,0.075
122.392072562,0.204,0.050
122.392872562,0.215,0.055
122.393672562,0.204,0.050
122.394472562,0.215,0.055
122.395272562,0.204,0.050
122.396072562,0.225,0.060
122.396872562,0.204,0.050
122.397672562,0.230,0.060
122.398472562,0.215,0.060
122.399272562,0.220,0.060
122.400072562,0.220,0.060
122.400872562,0.204,0.060
122.401672562,0.225,0.060
122.402472562,0.215,0.065
122.403272562,0.225,0.060
122.404072562,0.215,0.060
122.404872562,0.230,0.060
122.405672562,0.225,0.060
122.406472562,0.215,0.060
122.407272562,0.225,0.060
122.408072562,0.209,0.060
122.408872562,0.245,0.085
122.409672562,0.215,0.055
122.410472562,0.230,0.065
122.411272562,0.215,0.060
122.412072562,0.230,0.060
122.412872562,0.225,0.065
122.413672562,0.245,0.075
122.414472562,0.225,0.065
122.415272562,0.220,0.060
122.416072562,0.225,0.060
122.416872562,0.220,0.055
122.417672562,0.230,0.060
122.418472562,0.245,0.080
122.419272562,0.245,0.065
122.420072562,0.225,0.060
122.420872562,0.230,0.065
122.421672562,0.230,0.065
122.422472562,0.225,0.060
122.423272562,0.240,0.065
122.424072562,0.225,0.065
122.424872562,0.245,0.065
122.425672562,0.230,0.065
122.426472562,0.245,0.060
122.427272562,0.230,0.065
122.428072562,0.230,0.060
122.428872562,0.245,0.065
122.429672562,0.230,0.075
122.430472562,0.240,0.065
122.431272562,0.250,0.075
122.432072562,0.245,0.065
122.432872562,0.250,0.090
122.433672562,0.245,0.065
122.434472562,0.240,0.065
122.435272562,0.260,0.085
122.436072562,0.260,0.085
122.436872562,0.225,0.065
122.437672562,0.230,0.060
122.438472562,0.235,0.065
122.439272562,0.245,0.065
122.440072562,0.240,0.070
122.440872562,0.250,0.065
122.441672562,0.245,0.075
122.442472562,0.250,0.070
122.443272562,0.245,0.065
122.444072562,0.235,0.065
122.444872562,0.255,0.075
122.445672562,0.230,0.065
122.446472562,0.250,0.065
122.447272562,0.240,0.070
122.448072562,0.250,0.065
122.448872562,0.245,0.065
122.449672562,0.260,0.070
122.450472562,0.245,0.065
122.451272562,0.245,0.070
122.452072562,0.250,0.070
122.452872562,0.240,0.065
122.453672562,0.250,0.065
122.454472562,0.250,0.085
122.455272562,0.260,0.070
122.456072562,0.245,0.070
122.456872562,0.286,0.090
122.457672562,0.245,0.065
122.458472562,0.245,0.065
122.459272562,0.250,0.070
122.460072562,0.245,0.070
122.460872562,0.250,0.065
122.461672562,0.260,0.080
122.462472562,0.265,0.075
122.463272562,0.245,0.070
122.464072562,0.265,0.070
122.464872562,0.255,0.075
122.465672562,0.265,0.080
122.466472562,0.255,0.075
122.467272562,0.260,0.080
122.468072562,0.255,0.075
122.468872562,0.250,0.075
122.469672562,0.265,0.080
122.470472562,0.250,0.080
122.471272562,0.265,0.080
122.472072562,0.265,0.075
122.472872562,0.270,0.080
122.473672562,0.260,0.075
122.474472562,0.265,0.085
122.475272562,0.265,0.080
122.476072562,0.250,0.075
122.476872562,0.275,0.080
122.477672562,0.260,0.085
122.478472562,0.265,0.080
122.479272562,0.255,0.070
122.480072562,0.280,0.085
122.480872562,0.265,0.080
122.481672562,0.270,0.075
122.482472562,0.265,0.075
122.483272562,0.265,0.075
122.484072562,0.265,0.075
122.484872562,0.250,0.070
122.485672562,0.270,0.080
122.486472562,0.265,0.080
122.487272562,0.280,0.080
122.488072562,0.270,0.080
122.488872562,0.280,0.075
122.489672562,0.265,0.075
122.490472562,0.270,0.075
122.491272562,0.270,0.080
122.492072562,0.265,0.085
122.492872562,0.280,0.085
122.493672562,0.270,0.085
122.494472562,0.280,0.080
122.495272562,0.291,0.090
122.496072562,0.286,0.085
122.496872562,0.270,0.085
122.497672562,0.291,0.090
122.498472562,0.280,0.085
122.499272562,0.275,0.085
122.500072562,0.270,0.075
122.500872562,0.265,0.085
122.501672562,0.280,0.085
122.502472562,0.270,0.085
122.503272562,0.291,0.085
122.504072562,0.275,0.085
122.504872562,0.286,0.085
122.505672562,0.275,0.090
122.506472562,0.286,0.085
122.507272562,0.286,0.085
122.508072562,0.291,0.090
122.508872562,0.286,0.085
122.509672562,0.265,0.085
122.510472562,0.280,0.080
122.511272562,0.270,0.085
122.512072562,0.291,0.085
122.512872562,0.280,0.085
122.513672562,0.301,0.090
122.514472562,0.286,0.085
122.515272562,0.286,0.085
122.516072562,0.286,0.085
122.516872562,0.286,0.085
122.517672562,0.286,0.085
122.518472562,0.280,0.090
122.519272562,0.311,0.100
122.520072562,0.280,0.090
122.520872562,0.296,0.085
122.521672562,0.286,0.095
122.522472562,0.306,0.090
122.523272562,0.286,0.090
122.524072562,0.301,0.090
122.524872562,0.291,0.090
122.525672562,0.286,0.090
122.526472562,0.296,0.090
122.527272562,0.306,0.106
122.528072562,0.301,0.090
122.528872562,0.286,0.090
122.529672562,0.306,0.090
122.530472562,0.291,0.095
122.531272562,0.306,0.090
122.532072562,0.291,0.095
122.532872562,0.321,0.116
122.533672562,0.296,0.095
122.534472562,0.291,0.095
122.535272562,0.301,0.100
122.536072562,0.286,0.095
122.536872562,0.306,0.090
122.537672562,0.301,0.100
122.538472562,0.331,0.116
122.539272562,0.291,0.095
122.540072562,0.311,0.095
122.540872562,0.301,0.095
122.541672562,0.306,0.090
122.542472562,0.301,0.100
122.543272562,0.306,0.106
122.544072562,0.306,0.095
122.544872562,0.286,0.100
122.545672562,0.331,0.116
122.546472562,0.296,0.100
122.547272562,0.311,0.095
122.548072562,0.311,0.100
122.548872562,0.311,0.100
122.549672562,0.306,0.100
122.550472562,0.321,0.100
122.551272562,0.306,0.090
122.552072562,0.306,0.100
122.552872562,0.301,0.100
122.553672562,0.306,0.106
122.554472562,0.311,0.106
122.555272562,0.301,0.095
122.556072562,0.326,0.106
122.556872562,0.301,0.100
122.557672562,0.326,0.111
122.558472562,0.306,0.106
122.559272562,0.321,0.100
122.560072562,0.306,0.100
122.560872562,0.316,0.106
122.561672562,0.311,0.111
122.562472562,0.306,0.106
122.563272562,0.311,0.106
122.564072562,0.306,0.106
122.564872562,0.326,0.111
122.565672562,0.331,0.131
122.566472562,0.326,0.106
122.567272562,0.311,0.111
122.568072562,0.326,0.106
122.568872562,0.321,0.111
122.569672562,0.336,0.111
122.570472562,0.326,0.111
122.571272562,0.316,0.106
122.572072562,0.321,0.106
122.572872562,0.306,0.106
122.573672562,0.341,0.131
122.574472562,0.306,0.111
122.575272562,0.326,0.106
122.576072562,0.316,0.106
122.576872562,0.331,0.106
122.577672562,0.326,0.111
122.578472562,0.341,0.111
122.579272562,0.326,0.126
122.580072562,0.326,0.111
122.580872562,0.326,0.111
122.581672562,0.326,0.111
122.582472562,0.351,0.136
122.583272562,0.321,0.116
122.584072562,0.331,0.116
122.584872562,0.311,0.106
122.585672562,0.346,0.121
122.586472562,0.326,0.111
122.587272562,0.346,0.116
122.588072562,0.346,0.126
122.588872562,0.341,0.116
122.589672562,0.326,0.116
122.590472562,0.336,0.121
122.591272562,0.331,0.121
122.592072562,0.326,0.121
122.592872562,0.331,0.116
122.593672562,0.321,0.116
122.594472562,0.331,0.111
122.595272562,0.326,0.116
122.596072562,0.346,0.121
122.596872562,0.331,0.126
122.597672562,0.346,0.116
122.598472562,0.326,0.116
122.599272562,0.346,0.126
122.600072562,0.326,0.121
122.600872562,0.341,0.126
122.601672562,0.341,0.126
122.602472562,0.326,0.126
122.603272562,0.341,0.121
122.604072562,0.341,0.141
122.604872562,0.346,0.121
122.605672562,0.326,0.126
122.606472562,0.346,0.126
122.607272562,0.336,0.126
122.608072562,0.357,0.126
122.608872562,0.341,0.126
122.609672562,0.351,0.126
122.610472562,0.346,0.126
122.611272562,0.362,0.131
122.612072562,0.351,0.126
122.612872562,0.351,0.151
122.613672562,0.351,0.126
122.614472562,0.331,0.126
122.615272562,0.346,0.126
122.616072562,0.341,0.126
122.616872562,0.357,0.126
122.617672562,0.346,0.126
122.618472562,0.351,0.126
122.619272562,0.346,0.131
122.620072562,0.362,0.126
122.620872562,0.346,0.131
122.621672562,0.346,0.126
122.622472562,0.346,0.126
122.623272562,0.351,0.136
122.624072562,0.367,0.146
122.624872562,0.331,0.131
122.625672562,0.346,0.126
122.626472562,0.362,0.146
122.627272562,0.351,0.126
122.628072562,0.351,0.146
122.628872562,0.367,0.131
122.629672562,0.346,0.136
122.630472562,0.367,0.136
122.631272562,0.351,0.136
122.632072562,0.367,0.136
122.632872562,0.351,0.131
122.633672562,0.357,0.131
122.634472562,0.351,0.131
122.635272562,0.357,0.141
122.636072562,0.362,0.131
122.636872562,0.351,0.136
122.637672562,0.367,0.136
122.638472562,0.377,0.162
122.639272562,0.367,0.146
122.640072562,0.351,0.131
122.640872562,0.372,0.146
122.641672562,0.377,0.162
122.642472562,0.367,0.146
122.643272562,0.367,0.146
122.644072562,0.367,0.146
122.644872562,0.367,0.146
122.645672562,0.367,0.146
122.646472562,0.367,0.141
122.647272562,0.346,0.146
122.648072562,0.377,0.146
122.648872562,0.362,0.151
122.649672562,0.377,0.146
122.650472562,0.367,0.146
122.651272562,0.382,0.146
122.652072562,0.367,0.146
122.652872562,0.387,0.146
122.653672562,0.367,0.146
122.654472562,0.372,0.146
122.655272562,0.367,0.151
122.656072562,0.372,0.151
122.656872562,0.367,0.146
122.657672562,0.387,0.177
122.658472562,0.392,0.172
122.659272562,0.367,0.151
122.660072562,0.377,0.151
122.660872562,0.387,0.177
122.661672562,0.387,0.151
122.662472562,0.372,0.156
122.663272562,0.387,0.151
122.664072562,0.367,0.151
122.664872562,0.392,0.162
122.665672562,0.387,0.167
122.666472562,0.387,0.151
122.667272562,0.372,0.151
122.668072562,0.382,0.156
122.668872562,0.377,0.162
122.669672562,0.372,0.151
122.670472562,0.387,0.162
122.671272562,0.372,0.162
122.672072562,0.387,0.162
122.672872562,0.392,0.182
122.673672562,0.392,0.167
122.674472562,0.377,0.167
122.675272562,0.397,0.177
122.676072562,0.382,0.167
122.676872562,0.392,0.167
122.677672562,0.377,0.162
122.678472562,0.387,0.156
122.679272562,0.387,0.167
122.680072562,0.392,0.167
122.680872562,0.387,0.167
122.681672562,0.387,0.167
122.682472562,0.387,0.167
122.683272562,0.382,0.167
122.684072562,0.392,0.167
122.684872562,0.387,0.177
122.685672562,0.402,0.167
122.686472562,0.377,0.172
122.687272562,0.402,0.172
122.688072562,0.382,0.167
122.688872562,0.402,0.167
122.689672562,0.382,0.172
122.690472562,0.428,0.187
122.691272562,0.387,0.172
122.692072562,0.402,0.172
122.692872562,0.387,0.167
122.693672562,0.402,0.177
122.694472562,0.387,0.172
122.695272562,0.387,0.172
122.696072562,0.402,0.172
122.696872562,0.387,0.177
122.697672562,0.402,0.172
122.698472562,0.387,0.167
122.699272562,0.402,0.172
122.700072562,0.387,0.177
122.700872562,0.428,0.202
122.701672562,0.387,0.177
122.702472562,0.407,0.182
122.703272562,0.397,0.182
122.704072562,0.422,0.177
122.704872562,0.407,0.187
122.705672562,0.407,0.182
122.706472562,0.407,0.197
122.707272562,0.402,0.182
122.708072562,0.407,0.182
122.708872562,0.397,0.177
122.709672562,0.407,0.182
122.710472562,0.402,0.187
122.711272562,0.407,0.187
122.712072562,0.392,0.187
122.712872562,0.407,0.187
122.713672562,0.397,0.187
122.714472562,0.422,0.187
122.715272562,0.422,0.212
122.716072562,0.417,0.187
122.716872562,0.407,0.187
122.717672562,0.428,0.192
122.718472562,0.407,0.187
122.719272562,0.422,0.192
122.720072562,0.407,0.192
122.720872562,0.417,0.187
122.721672562,0.433,0.223
122.722472562,0.412,0.197
122.723272562,0.407,0.187
122.724072562,0.407,0.192
122.724872562,0.422,0.197
122.725672562,0.407,0.202
122.726472562,0.422,0.192
122.727272562,0.407,0.197
122.728072562,0.428,0.202
122.728872562,0.407,0.192
122.729672562,0.428,0.187
122.730472562,0.407,0.202
122.731272562,0.428,0.202
122.732072562,0.412,0.207
122.732872562,0.433,0.202
122.733672562,0.412,0.207
122.734472562,0.433,0.207
122.735272562,0.422,0.207
122.736072562,0.428,0.207
122.736872562,0.422,0.207
122.737672562,0.422,0.207
122.738472562,0.428,0.207
122.739272562,0.422,0.207
122.740072562,0.428,0.207
122.740872562,0.422,0.207
122.741672562,0.428,0.207
122.742472562,0.407,0.207
122.743272562,0.428,0.207
122.744072562,0.412,0.212
122.744872562,0.438,0.212
122.745672562,0.412,0.218
122.746472562,0.438,0.212
122.747272562,0.433,0.233
122.748072562,0.438,0.207
122.748872562,0.428,0.212
122.749672562,0.448,0.223
122.750472562,0.428,0.212
122.751272562,0.433,0.212
122.752072562,0.433,0.223
122.752872562,0.443,0.223
122.753672562,0.428,0.218
122.754472562,0.433,0.223
122.755272562,0.433,0.212
122.756072562,0.428,0.218
122.756872562,0.438,0.228
122.757672562,0.422,0.218
122.758472562,0.448,0.238
122.759272562,0.428,0.228
122.760072562,0.448,0.228
122.760872562,0.428,0.223
122.761672562,0.448,0.223
122.762472562,0.428,0.228
122.763272562,0.458,0.243
122.764072562,0.428,0.228
122.764872562,0.473,0.243
122.765672562,0.433,0.228
122.766472562,0.453,0.228
122.767272562,0.433,0.228
122.768072562,0.448,0.233
122.768872562,0.448,0.228
122.769672562,0.448,0.233
122.770472562,0.443,0.233
122.771272562,0.448,0.233
122.772072562,0.443,0.228
122.772872562,0.448,0.233
122.773672562,0.448,0.233
122.774472562,0.443,0.233
122.775272562,0.478,0.258
122.776072562,0.438,0.228
122.776872562,0.453,0.238
122.777672562,0.433,0.238
122.778472562,0.453,0.233
122.779272562,0.438,0.243
122.780072562,0.463,0.243
122.780872562,0.448,0.248
122.781672562,0.463,0.243
122.782472562,0.443,0.238
122.783272562,0.463,0.238
122.784072562,0.448,0.248
122.784872562,0.468,0.248
122.785672562,0.448,0.248
122.786472562,0.468,0.248
122.787272562,0.453,0.253
122.788072562,0.468,0.248
122.788872562,0.453,0.248
122.789672562,0.463,0.248
122.790472562,0.468,0.258
122.791272562,0.453,0.248
122.792072562,0.463,0.253
122.792872562,0.453,0.253
122.793672562,0.463,0.248
122.794472562,0.448,0.253
122.795272562,0.468,0.258
122.796072562,0.453,0.258
122.796872562,0.468,0.248
122.797672562,0.448,0.253
122.798472562,0.468,0.253
122.799272562,0.448,0.258
122.800072562,0.478,0.263
122.800872562,0.458,0.263
122.801672562,0.473,0.263
122.802472562,0.478,0.284
122.803272562,0.499,0.284
122.804072562,0.463,0.269
122.804872562,0.478,0.269
122.805672562,0.463,0.263
122.806472562,0.473,0.263
122.807272562,0.468,0.269
122.808072562,0.473,0.269
122.808872562,0.468,0.269
122.809672562,0.468,0.269
122.810472562,0.468,0.269
122.811272562,0.468,0.269
122.812072562,0.468,0.269
122.812872562,0.468,0.269
122.813672562,0.468,0.269
122.814472562,0.468,0.274
122.815272562,0.473,0.269
122.816072562,0.468,0.279
122.816872562,0.483,0.274
122.817672562,0.468,0.274
122.818472562,0.483,0.279
122.819272562,0.468,0.279
122.820072562,0.488,0.279
122.820872562,0.468,0.279
122.821672562,0.488,0.284
122.822472562,0.468,0.279
122.823272562,0.488,0.284
122.824072562,0.468,0.279
122.824872562,0.493,0.284
122.825672562,0.473,0.294
122.826472562,0.493,0.289
122.827272562,0.473,0.289
122.828072562,0.488,0.284
122.828872562,0.473,0.289
122.829672562,0.488,0.289
122.830472562,0.483,0.289
122.831272562,0.493,0.289
122.832072562,0.504,0.299
122.832872562,0.493,0.299
122.833672562,0.488,0.289
122.834472562,0.499,0.294
122.835272562,0.483,0.294
