# 20260131
# M2
# Calibrating in series before M15
# Channel 17 only

Timestamp,Log
15:02:56.571781,*
15:02:56.715646,U
15:02:56.731653,K
15:02:56.731754,E
15:02:56.795624,R
15:02:56.795717,*
15:02:56.939514,U
15:02:56.955611,K
15:02:56.955729,E
15:02:57.003538,R
15:02:57.019646,*
15:02:57.163514,U
15:02:57.163622,K
15:02:57.179467,E
15:02:57.227519,U
15:02:57.227612,S
15:02:57.387903,U
15:02:57.388476,K
15:02:57.403640,E
15:02:57.435717,U
15:02:57.451529,S
15:02:57.595803,U
15:02:57.611886,K
15:02:57.612277,E
15:02:57.675566,R
15:02:57.675858,*
15:02:57.819318,U
15:02:57.835311,K
15:02:57.835422,E
15:02:57.883348,U
15:02:57.883440,S
15:02:58.043320,U
15:02:58.043429,K
15:02:58.059324,E
15:02:58.107361,U
15:02:58.107470,S
15:02:58.267289,U
15:02:58.267397,K
15:02:58.283297,E
15:02:58.315291,U
15:02:58.331428,S
15:02:58.475316,U
15:02:58.491220,K
15:02:58.491333,E
15:02:58.587239,R
15:02:58.587352,Z
15:02:58.587385,*
15:02:58.603193,X
15:02:58.699244,U
15:02:58.715222,K
15:02:58.715316,E
15:02:58.923206,U
15:02:58.923301,K
15:02:58.939181,E
15:02:58.987210,R
15:02:58.987331,*
15:02:59.147221,U
15:02:59.147343,K
15:02:59.163181,E
15:02:59.355144,U
15:02:59.371130,K
15:02:59.371231,E
15:02:59.467480,R
15:02:59.467592,Z
15:02:59.467621,*
15:02:59.483062,X
15:02:59.643090,R
15:02:59.643223,*
15:02:59.867069,R
15:02:59.867154,*
15:03:00.523023,R
15:03:00.523293,*
15:03:00.747483,R
15:03:00.748070,*
15:03:01.179077,R
15:03:01.194959,*
15:03:01.403057,R
15:03:01.403322,*
15:03:01.626853,R
15:03:01.626955,*
15:03:01.850683,R
15:03:01.850784,*
15:03:02.074656,R
15:03:02.074778,*
15:03:02.282732,R
15:03:02.282839,*
15:03:02.730952,R
15:03:02.731203,*
15:03:02.954584,R
15:03:02.954672,*
15:03:03.162555,R
15:03:03.162680,*
15:03:03.387056,R
15:03:03.387629,*
15:03:03.610656,R
15:03:03.613742,*
15:03:03.834385,R
15:03:03.834490,*
15:03:04.042437,R
15:03:04.042551,*
15:03:04.266401,R
15:03:04.266619,*
15:03:04.490315,R
15:03:04.490554,*
15:03:04.714447,R
15:03:04.714696,*
15:03:05.146317,R
15:03:05.146504,*
15:03:05.370360,R
15:03:05.370482,*
15:03:05.802106,R
15:03:05.802232,*
15:03:06.058117,R
15:03:06.073935,Z
15:03:06.073972,*
15:03:06.073997,X
15:03:06.250005,R
15:03:06.250133,*
15:03:06.457975,R
15:03:06.473943,*
15:03:06.682020,R
15:03:06.682157,*
15:03:06.905900,R
15:03:06.906167,*
15:03:07.129851,R
15:03:07.129961,*
15:03:07.338096,R
15:03:07.353829,*
15:03:07.562010,R
15:03:07.562463,*
15:03:07.785850,R
15:03:07.785985,*
15:03:08.009655,R
15:03:08.009747,*
15:03:08.218086,R
15:03:08.218688,*
15:03:08.889695,R
15:03:08.889813,*
15:03:09.097567,R
15:03:09.097699,*
15:03:09.323626,R
15:03:09.324061,*
15:03:09.545623,R
15:03:09.545917,*
15:03:10.202021,R
15:03:10.202621,*
