# 20260131
# M15
# Calibrating in series after M2
# Channel 17 only

Timestamp,Log
15:04:09.004358,U
15:04:09.004358,K
15:04:09.016725,E
15:04:09.228104,U
15:04:09.228104,K
15:04:09.244007,E
15:04:09.404988,U
15:04:09.404988,S
15:04:09.437008,U
15:04:09.453223,K
15:04:09.453223,E
15:04:09.622852,U
15:04:09.622852,S
15:04:09.656941,U
15:04:09.672500,K
15:04:09.672500,E
15:04:09.841193,U
15:04:09.857151,S
15:04:09.881221,U
15:04:09.897576,K
15:04:09.897576,E
15:04:10.065028,U
15:04:10.080909,S
15:04:10.113058,U
15:04:10.113058,K
15:04:10.128989,E
15:04:10.329613,U
15:04:10.329613,K
15:04:10.342130,E
15:04:10.508671,U
15:04:10.508671,S
15:04:10.536741,U
15:04:10.552919,K
15:04:10.552919,E
15:04:10.766234,U
15:04:10.782479,K
15:04:10.782479,E
15:04:10.944096,U
15:04:10.959879,S
15:04:10.992333,U
15:04:11.008431,K
15:04:11.008431,E
15:04:11.216795,U
15:04:11.216795,K
15:04:11.218620,E
15:04:11.392015,U
15:04:11.402019,S
15:04:11.438445,U
15:04:11.438445,K
15:04:11.446241,E
15:04:11.645193,U
15:04:11.663379,K
15:04:11.663379,E
15:04:11.857022,U
15:04:11.886197,K
15:04:11.886197,E
15:04:12.046818,U
15:04:12.062006,S
15:04:12.270111,U
15:04:12.285919,S
15:04:12.413262,DAO sent
15:04:12.531855,U
15:04:12.531855,K
15:04:12.547792,E
15:04:12.714714,U
15:04:12.714714,S
15:04:12.749312,U
15:04:12.764812,K
15:04:12.765802,E
15:04:12.934021,U
15:04:12.934021,S
15:04:12.972700,U
15:04:12.982934,K
15:04:12.982934,E
15:04:13.163909,U
15:04:13.164919,S
15:04:13.196396,U
15:04:13.208867,K
15:04:13.212861,E
15:04:13.419924,U
15:04:13.419924,K
15:04:13.435756,E
15:04:13.589708,U
15:04:13.611889,S
15:04:13.631604,U
15:04:13.631604,K
15:04:13.647718,E
15:04:13.818701,U
15:04:13.819700,S
15:04:13.850955,U
15:04:13.866982,K
15:04:13.866982,E
15:04:14.044153,U
15:04:14.044153,S
15:04:14.074957,U
15:04:14.091045,K
15:04:14.091045,E
15:04:14.290396,U
15:04:14.310691,K
15:04:14.310691,E
15:04:14.510051,U
15:04:14.510051,K
15:04:14.525875,E
15:04:14.740337,U
15:04:14.740337,K
15:04:14.756440,E
15:04:14.916692,U
15:04:14.916692,S
15:04:14.954295,U
15:04:14.965073,K
15:04:14.965073,E
15:04:15.166141,U
15:04:15.182015,K
15:04:15.182015,E
15:04:15.357657,U
15:04:15.357657,S
15:04:15.389878,U
15:04:15.415488,K
15:04:15.415488,E
15:04:15.619891,U
15:04:15.619891,K
15:04:15.636118,E
15:04:15.833874,U
15:04:15.833874,K
15:04:15.849778,E
15:04:16.055955,U
15:04:16.064564,K
15:04:16.064564,E
15:04:16.165198,DAO sent
15:04:16.279634,U
15:04:16.295752,K
15:04:16.295752,E
15:04:16.494823,U
15:04:16.515553,K
15:04:16.515553,E
15:04:16.726338,U
15:04:16.727340,K
15:04:16.743114,E
15:04:16.902573,U
15:04:16.918580,S
15:04:16.948996,U
15:04:16.948996,K
15:04:16.964640,E
15:04:17.126402,U
15:04:17.126402,S
15:04:17.157911,U
15:04:17.173403,K
15:04:17.174414,E
15:04:17.346199,U
15:04:17.346199,S
15:04:17.381729,U
15:04:17.396551,K
15:04:17.396551,E
15:04:17.493701,D
15:04:17.764847,Y
15:04:17.983486,*
15:04:18.015506,U
15:04:18.015506,K
15:04:18.030885,A
15:04:18.207208,R
15:04:18.207208,*
15:04:18.420286,U
15:04:18.424852,S
15:04:18.643273,U
15:04:18.643273,S
15:04:19.026805,DAO sent
15:04:19.074731,U
15:04:19.091194,S
15:04:19.123130,U
15:04:19.123130,K
15:04:19.139031,E
15:04:19.347568,U
15:04:19.347568,K
15:04:19.353257,E
15:04:19.568019,U
15:04:19.568019,K
15:04:19.568019,E
15:04:19.745043,U
15:04:19.745043,S
15:04:19.776459,U
15:04:19.792521,K
15:04:19.792521,E
15:04:19.959372,U
15:04:19.959372,S
15:04:19.989943,U
15:04:20.006183,K
15:04:20.006183,E
15:04:20.217406,U
15:04:20.217406,K
15:04:20.233517,E
15:04:20.398291,U
15:04:20.412951,S
15:04:20.449541,U
15:04:20.449541,K
15:04:20.463384,E
15:04:20.610907,U
15:04:20.626839,S
15:04:20.658985,U
15:04:20.658985,K
15:04:20.658985,E
15:04:20.868374,U
15:04:20.884504,K
15:04:20.884504,E
15:04:21.099597,U
15:04:21.115497,K
15:04:21.115497,E
15:04:21.276465,U
15:04:21.292736,S
15:04:21.324797,U
15:04:21.324797,K
15:04:21.343861,E
15:04:21.550770,U
15:04:21.551671,K
15:04:21.554668,E
15:04:21.762316,U
15:04:21.762316,K
15:04:21.762316,E
15:04:21.939043,U
15:04:21.939043,S
15:04:21.974300,U
15:04:21.994599,K
15:04:21.994599,E
15:04:22.206729,U
15:04:22.217549,K
15:04:22.217549,E
15:04:22.425628,U
15:04:22.425628,K
15:04:22.441950,E
15:04:22.593031,U
15:04:22.608801,S
15:04:22.641265,U
15:04:22.641265,K
15:04:22.657578,E
15:04:23.046537,U
15:04:23.046537,S
15:04:23.275321,U
15:04:23.275321,S
15:04:23.701340,U
15:04:23.717572,S
15:04:23.877342,DAO sent
15:04:23.977817,U
15:04:23.977817,K
15:04:23.977817,E
15:04:24.155699,U
15:04:24.155699,S
15:04:24.175580,U
15:04:24.191327,K
15:04:24.191327,E
15:04:24.368524,U
15:04:24.368524,S
15:04:24.404998,U
15:04:24.416338,K
15:04:24.416338,E
15:04:24.587137,U
15:04:24.597940,S
15:04:24.632464,U
15:04:24.646451,K
15:04:24.646451,E
15:04:24.796565,U
15:04:24.812684,S
15:04:24.846105,U
15:04:24.846105,K
15:04:24.861052,E
15:04:25.033441,U
15:04:25.050243,S
15:04:25.072975,U
15:04:25.072975,K
15:04:25.095249,E
15:04:25.242791,U
15:04:25.242791,S
15:04:25.274747,U
15:04:25.293070,K
15:04:25.293070,E
15:04:25.504996,U
15:04:25.525919,K
15:04:25.525919,E
15:04:25.704473,U
15:04:25.704473,S
15:04:25.736576,U
15:04:25.752335,K
15:04:25.752335,E
15:04:25.959056,U
15:04:25.959056,K
15:04:25.975511,E
15:04:26.128399,U
15:04:26.140239,S
15:04:26.174203,U
15:04:26.174203,K
15:04:26.188235,E
15:04:26.386113,U
15:04:26.406273,K
15:04:26.406273,E
15:04:26.614323,U
15:04:26.630528,K
15:04:26.630528,E
15:04:26.836326,U
15:04:26.853698,K
15:04:26.853698,E
15:04:27.013950,U
15:04:27.028816,S
15:04:27.056499,U
15:04:27.056499,K
15:04:27.077891,E
15:04:27.238252,U
15:04:27.250707,S
15:04:27.280718,U
15:04:27.280718,K
15:04:27.296773,E
15:04:27.478060,U
15:04:27.509842,K
15:04:27.509842,E
15:04:27.679477,U
15:04:27.679477,S
15:04:27.710105,U
15:04:27.722445,K
15:04:27.722445,E
15:04:27.936397,U
15:04:27.936397,K
15:04:27.952352,E
15:04:28.116021,U
15:04:28.132038,S
15:04:28.164393,U
15:04:28.164393,K
15:04:28.180708,E
15:04:28.228658,D
15:04:28.542433,*
15:04:28.559367,Incrementing RX tuning code to 24.26.17.
15:04:28.755853,U
15:04:28.768000,S
15:04:29.199712,U
