Number of rows,Number of columns,Number of iterations
11,3,1173
11,3,1886
11,3,2279
11,3,1662
11,3,1937
11,3,1675
11,3,1091
11,3,1741
11,3,828
11,3,618
11,3,1834
11,3,1870
11,3,2123
11,3,1257
11,3,2273
11,3,1745
11,3,2133
11,3,1082
11,3,1499
11,3,1719
11,3,1253
11,3,386
11,3,1815
11,3,690
11,3,2168
11,3,1908
11,3,1241
11,3,2461
11,3,1686
11,3,2041
11,3,1277
11,3,728
11,3,2264
11,3,1566
11,3,441
11,3,2390
11,3,832
11,3,747
11,3,2062
11,3,542
11,3,2251
11,3,1370
11,3,1521
11,3,1201
11,3,1670
11,3,2158
11,3,2217
11,3,2439
11,3,1423
11,3,2572
11,3,677
11,3,2376
11,3,742
11,3,1531
11,3,2274
11,3,974
11,3,2341
11,3,1882
11,3,1396
11,3,2645
11,3,517
11,3,2522
11,3,2275
11,3,2034
11,3,1110
11,3,662
11,3,2102
11,3,1714
11,3,1532
11,3,2402
11,3,864
11,3,958
11,3,1189
11,3,2321
11,3,2518
11,3,786
11,3,668
11,3,1714
11,3,1138
11,3,2590
11,3,659
11,3,1323
11,3,1740
11,3,2476
11,3,1188
11,3,1670
11,3,2573
11,3,1690
11,3,2463
11,3,2132
11,3,1985
11,4,2812
11,4,1085
11,4,2166
11,4,488
11,4,3133
11,4,3210
11,4,2945
11,4,1490
11,4,3164
11,4,2506
11,4,2393
11,4,1981
11,4,1816
11,4,913
11,4,1844
11,4,2537
11,4,3044
11,4,1598
11,4,2991
11,4,2514
11,4,2074
11,4,2188
11,4,3325
11,4,1721
11,4,3187
11,4,2318
11,4,874
11,4,3080
11,4,2479
11,4,3315
11,4,1058
11,4,1722
11,4,909
11,4,2223
11,4,2745
11,4,1655
11,4,2237
11,4,2553
11,4,3416
11,4,3193
11,4,2062
11,4,2885
11,4,3139
11,4,2222
11,4,2092
11,4,1920
11,4,488
11,4,1519
11,4,2955
11,4,2074
11,4,3158
11,4,2691
11,4,1868
11,4,3051
11,4,2378
11,4,2403
11,4,2565
11,4,2172
11,4,2313
11,4,3563
11,4,1587
11,4,2238
11,4,2660
11,4,2122
11,4,2760
11,4,3306
11,4,3452
11,4,1654
11,4,3031
11,4,2730
11,4,853
11,4,1993
11,4,2007
11,4,2487
11,4,3128
11,4,1194
11,4,3076
11,4,2168
11,4,3273
11,4,920
11,4,980
11,4,3494
11,4,1233
11,4,3135
11,4,3717
11,4,1721
11,4,1956
11,4,1751
11,4,2796
11,4,3648
11,4,873
11,4,3335
11,4,3180
11,4,3294
11,4,2812
11,4,2988
11,4,3439
11,4,2052
11,4,2528
11,4,1027
11,5,3769
11,5,4019
11,5,1515
11,5,2682
11,5,649
11,5,4057
11,5,3984
11,5,2791
11,5,3238
11,5,3661
11,5,3403
11,5,2388
11,5,3886
11,5,4229
11,5,1759
11,5,4158
11,5,4436
11,5,3912
11,5,3800
11,5,4356
11,5,4335
11,5,4246
11,5,2099
11,5,3678
11,5,1885
11,5,2386
11,5,4670
11,5,3497
11,5,3630
11,5,2789
11,5,4019
11,5,3185
11,5,1520
11,5,3781
11,5,3648
11,5,4364
11,5,1473
11,5,1057
11,5,2556
11,5,4029
11,5,4150
11,5,4171
11,5,4349
11,5,4110
11,5,3868
11,5,2515
11,5,4514
11,5,3717
11,5,3249
11,5,1861
11,5,2528
11,5,2085
11,5,2103
11,5,3970
11,5,3751
11,5,4634
11,5,3195
11,5,4459
11,5,3011
11,5,4083
11,5,3808
11,5,1679
11,5,3938
11,5,4353
11,5,2945
11,5,2667
11,5,1970
11,5,3572
11,5,4058
11,5,3151
11,5,4029
11,5,1254
11,5,1110
11,5,3330
11,5,1987
11,5,2770
11,5,4213
11,5,2660
11,5,3288
11,5,3744
11,5,3986
11,5,2683
11,5,3558
11,5,3824
11,5,2255
11,5,3035
11,5,4079
11,5,3195
11,5,2187
11,5,3682
11,5,4054
11,5,3400
11,5,3545
11,5,3025
11,5,2604
11,5,3992
11,5,4538
11,5,3757
11,5,1204
11,5,4052
11,6,3977
11,6,4236
11,6,2936
11,6,4508
11,6,3750
11,6,5517
11,6,1492
11,6,5105
11,6,4303
11,6,3556
11,6,4988
11,6,4598
11,6,4194
11,6,4483
11,6,2535
11,6,2446
11,6,3814
11,6,2468
11,6,2900
11,6,4791
11,6,1727
11,6,3845
11,6,4279
11,6,4909
11,6,4111
11,6,4115
11,6,4674
11,6,4561
11,6,3564
11,6,3326
11,6,4465
11,6,1845
11,6,3934
11,6,3398
11,6,4372
11,6,4806
11,6,3284
11,6,3253
11,6,5443
11,6,3993
11,6,5344
11,6,4595
11,6,4404
11,6,3450
11,6,4981
11,6,5123
11,6,2928
11,6,2782
11,6,4085
11,6,4912
11,6,5867
11,6,1423
11,6,4588
11,6,2458
11,6,2907
11,6,3275
11,6,4957
11,6,2214
11,6,4311
11,6,3576
11,6,1322
11,6,4826
11,6,3109
11,6,3913
11,6,1715
11,6,4721
11,6,3050
11,6,4738
11,6,3370
11,6,1426
11,6,5128
11,6,3138
11,6,5013
11,6,3797
11,6,2557
11,6,2900
11,6,4433
11,6,4479
11,6,5456
11,6,3220
11,6,3697
11,6,1563
11,6,5499
11,6,1105
11,6,4318
11,6,2418
11,6,1575
11,6,3695
11,6,3305
11,6,1338
11,6,3470
11,6,1319
11,6,3315
11,6,4577
11,6,4066
11,6,4023
11,6,4066
11,6,1564
11,6,3924
11,6,4979
11,7,5586
11,7,4516
11,7,2814
11,7,3812
11,7,5733
11,7,4129
11,7,4602
11,7,6019
11,7,5259
11,7,5650
11,7,1985
11,7,5686
11,7,2454
11,7,2428
11,7,1994
11,7,5234
11,7,5383
11,7,5257
11,7,5559
11,7,4429
11,7,1586
11,7,4130
11,7,3757
11,7,2546
11,7,5101
11,7,4667
11,7,2437
11,7,6022
11,7,4964
11,7,3532
11,7,4644
11,7,1773
11,7,5079
11,7,2492
11,7,3209
11,7,4774
11,7,4567
11,7,3315
11,7,4213
11,7,5993
11,7,5312
11,7,4556
11,7,3074
11,7,3561
11,7,6519
11,7,3639
11,7,3119
11,7,3302
11,7,3278
11,7,3425
11,7,2181
11,7,5733
11,7,3707
11,7,2734
11,7,4909
11,7,5245
11,7,3992
11,7,5644
11,7,2811
11,7,2407
11,7,4537
11,7,4087
11,7,2935
11,7,5572
11,7,3722
11,7,5603
11,7,5895
11,7,4226
11,7,5934
11,7,4890
11,7,3730
11,7,4199
11,7,4937
11,7,3541
11,7,1761
11,7,5893
11,7,3465
11,7,3543
11,7,5347
11,7,3930
11,7,2660
11,7,4958
11,7,4970
11,7,3619
11,7,4349
11,7,5816
11,7,4220
11,7,4553
11,7,3131
11,7,3150
11,7,5142
11,7,5987
11,7,5145
11,7,4394
11,7,3503
11,7,3792
11,7,1394
11,7,3642
11,7,5078
11,7,3141
11,8,6212
11,8,6611
11,8,6998
11,8,6105
11,8,4641
11,8,3396
11,8,4367
11,8,4144
11,8,6527
11,8,4344
11,8,5769
11,8,6871
11,8,5763
11,8,2053
11,8,7047
11,8,6501
11,8,3011
11,8,6095
11,8,1991
11,8,5653
11,8,2551
11,8,6424
11,8,2420
11,8,5666
11,8,3663
11,8,5987
11,8,5233
11,8,3612
11,8,7118
11,8,4141
11,8,4877
11,8,2768
11,8,7142
11,8,5304
11,8,3285
11,8,2830
11,8,2219
11,8,3889
11,8,5914
11,8,4304
11,8,3918
11,8,4184
11,8,6545
11,8,6480
11,8,2828
11,8,6018
11,8,6715
11,8,3946
11,8,3417
11,8,4986
11,8,6504
11,8,3781
11,8,4329
11,8,4648
11,8,4333
11,8,3873
11,8,5005
11,8,4071
11,8,6852
11,8,3429
11,8,6865
11,8,4152
11,8,5086
11,8,5824
11,8,2364
11,8,5703
11,8,6122
11,8,5283
11,8,4366
11,8,3788
11,8,4765
11,8,5053
11,8,4090
11,8,3724
11,8,4668
11,8,7003
11,8,2350
11,8,4110
11,8,3645
11,8,5989
11,8,3856
11,8,3665
11,8,2756
11,8,6294
11,8,4126
11,8,4167
11,8,6068
11,8,6798
11,8,3652
11,8,4737
11,8,5036
11,8,6513
11,8,4082
11,8,3395
11,8,3105
11,8,5076
11,8,6079
11,8,3369
11,8,6137
11,8,6727
11,9,5307
11,9,7859
11,9,5501
11,9,5021
11,9,6121
11,9,4786
11,9,4840
11,9,7460
11,9,5487
11,9,4468
11,9,7189
11,9,6651
11,9,6759
11,9,3365
11,9,6889
11,9,4991
11,9,5029
11,9,7239
11,9,5663
11,9,3130
11,9,7708
11,9,4187
11,9,7148
11,9,4381
11,9,7477
11,9,2695
11,9,5022
11,9,4909
11,9,5239
11,9,6870
11,9,7336
11,9,5704
11,9,6418
11,9,7711
11,9,5308
11,9,5825
11,9,6571
11,9,4638
11,9,7567
11,9,3124
11,9,4800
11,9,7340
11,9,3815
11,9,6760
11,9,4784
11,9,5249
11,9,5350
11,9,6176
11,9,7108
11,9,5110
11,9,8480
11,9,5625
11,9,5089
11,9,6623
11,9,7552
11,9,5193
11,9,4297
11,9,4790
11,9,4821
11,9,7444
11,9,5130
11,9,7157
11,9,6888
11,9,4637
11,9,4336
11,9,6080
11,9,7177
11,9,5048
11,9,6964
11,9,5592
11,9,3004
11,9,6143
11,9,5708
11,9,3367
11,9,7467
11,9,4984
11,9,3847
11,9,5170
11,9,2896
11,9,3466
11,9,5676
11,9,4914
11,9,6787
11,9,5115
11,9,6441
11,9,6686
11,9,5236
11,9,4419
11,9,4051
11,9,7290
11,9,3455
11,9,5657
11,9,3290
11,9,3984
11,9,5251
11,9,2079
11,9,4933
11,9,6474
11,9,7547
11,9,4697
11,10,4084
11,10,6921
11,10,5228
11,10,8365
11,10,5138
11,10,3710
11,10,6857
11,10,7017
11,10,7707
11,10,5139
11,10,5514
11,10,5074
11,10,4313
11,10,8306
11,10,5480
11,10,7188
11,10,6864
11,10,6597
11,10,7387
11,10,3285
11,10,7765
11,10,7692
11,10,7115
11,10,7284
11,10,4339
11,10,5168
11,10,8747
11,10,7329
11,10,5642
11,10,5013
11,10,6836
11,10,7026
11,10,7425
11,10,7777
11,10,7273
11,10,3601
11,10,3647
11,10,9580
11,10,7474
11,10,4595
11,10,6912
11,10,3308
11,10,6870
11,10,7678
11,10,4047
11,10,7316
11,10,3444
11,10,5137
11,10,4585
11,10,8309
11,10,6647
11,10,4357
11,10,6742
11,10,7251
11,10,3837
11,10,5798
11,10,8249
11,10,6150
11,10,5728
11,10,5016
11,10,7852
11,10,7793
11,10,6974
11,10,5593
11,10,3426
11,10,7031
11,10,4806
11,10,8918
11,10,6637
11,10,5554
11,10,6205
11,10,5722
11,10,6028
11,10,3654
11,10,6353
11,10,7277
11,10,7148
11,10,2983
11,10,3875
11,10,7076
11,10,7231
11,10,6492
11,10,6637
11,10,7179
11,10,6645
11,10,9255
11,10,7548
11,10,7422
11,10,5867
11,10,6710
11,10,6382
11,10,4848
11,10,6803
11,10,7143
11,10,8836
11,10,4017
11,10,7338
11,10,8294
11,10,5816
11,10,6049
11,11,6435
11,11,9494
11,11,6341
11,11,8131
11,11,10033
11,11,8441
11,11,10506
11,11,7443
11,11,8197
11,11,6141
11,11,6616
11,11,6833
11,11,9755
11,11,8899
11,11,4032
11,11,4358
11,11,6042
11,11,8992
11,11,6608
11,11,4663
11,11,8559
11,11,8311
11,11,9379
11,11,9068
11,11,8564
11,11,8482
11,11,8495
11,11,7026
11,11,8280
11,11,4490
11,11,7174
11,11,7941
11,11,5650
11,11,8694
11,11,5999
11,11,7242
11,11,8744
11,11,6348
11,11,7075
11,11,5376
11,11,4838
11,11,5180
11,11,6466
11,11,8283
11,11,4602
11,11,4902
11,11,5764
11,11,5680
11,11,7172
11,11,8714
11,11,7420
11,11,7508
11,11,7405
11,11,8232
11,11,8640
11,11,8452
11,11,4655
11,11,8462
11,11,9758
11,11,3489
11,11,5987
11,11,4687
11,11,7544
11,11,5090
11,11,7517
11,11,6738
11,11,5762
11,11,7878
11,11,9960
11,11,4024
11,11,5689
11,11,8230
11,11,5664
11,11,4607
11,11,6077
11,11,6061
11,11,10849
11,11,7650
11,11,8908
11,11,7135
11,11,5523
11,11,4177
11,11,6283
11,11,9535
11,11,5936
11,11,7635
11,11,8695
11,11,7929
11,11,8115
11,11,6350
11,11,5805
11,11,8782
11,11,8950
11,11,6418
11,11,8415
11,11,8118
11,11,6872
11,11,7828
11,11,8073
11,11,8134
11,12,9657
11,12,8838
11,12,6868
11,12,9645
11,12,5396
11,12,9985
11,12,8884
11,12,8151
11,12,4030
11,12,9410
11,12,11910
11,12,6721
11,12,8887
11,12,6621
11,12,10034
11,12,11052
11,12,8589
11,12,9808
11,12,8682
11,12,8510
11,12,7122
11,12,8770
11,12,6019
11,12,7383
11,12,6064
11,12,11526
11,12,10236
11,12,9898
11,12,10351
11,12,6416
11,12,10018
11,12,8802
11,12,10195
11,12,4757
11,12,11111
11,12,7147
11,12,9683
11,12,7474
11,12,11594
11,12,8410
11,12,8354
11,12,10456
11,12,6972
11,12,5958
11,12,10609
11,12,8200
11,12,5312
11,12,9496
11,12,7011
11,12,10554
11,12,9536
11,12,10600
11,12,10638
11,12,8247
11,12,9257
11,12,8566
11,12,8099
11,12,5588
11,12,7205
11,12,6131
11,12,9212
11,12,9707
11,12,5912
11,12,8240
11,12,7583
11,12,7902
11,12,9215
11,12,3826
11,12,8516
11,12,9596
11,12,10510
11,12,5600
11,12,8009
11,12,11961
11,12,9044
11,12,13376
11,12,4754
11,12,7497
11,12,6775
11,12,9420
11,12,7274
11,12,9291
11,12,9108
11,12,9396
11,12,11456
11,12,7826
11,12,8768
11,12,10396
11,12,7202
11,12,12963
11,12,6734
11,12,12076
11,12,7630
11,12,7958
11,12,8367
11,12,11373
11,12,11171
11,12,8436
11,12,6964
11,12,11502
11,13,12653
11,13,12635
11,13,10361
11,13,5883
11,13,11114
11,13,10249
11,13,10784
11,13,9489
11,13,13017
11,13,5277
11,13,11269
11,13,7848
11,13,8960
11,13,11821
11,13,13688
11,13,7002
11,13,7884
11,13,8769
11,13,13650
11,13,11180
11,13,10820
11,13,10746
11,13,13214
11,13,12054
11,13,13123
11,13,11605
11,13,4289
11,13,8190
11,13,5859
11,13,9542
11,13,9167
11,13,9530
11,13,13311
11,13,10814
11,13,11819
11,13,12206
11,13,4756
11,13,13461
11,13,4971
11,13,13545
11,13,12451
11,13,10619
11,13,12857
11,13,13877
11,13,10932
11,13,15242
11,13,11551
11,13,6728
11,13,8499
11,13,10314
11,13,12155
11,13,6658
11,13,9610
11,13,13390
11,13,6940
11,13,13201
11,13,8337
11,13,7066
11,13,14862
11,13,10369
11,13,9011
11,13,10844
11,13,10109
11,13,14789
11,13,7146
11,13,9801
11,13,8806
11,13,7329
11,13,14288
11,13,7387
11,13,16114
11,13,10283
11,13,9630
11,13,9305
11,13,10177
11,13,12283
11,13,10635
11,13,14603
11,13,9540
11,13,14055
11,13,13318
11,13,7843
11,13,12393
11,13,8414
11,13,11562
11,13,14638
11,13,6919
11,13,9019
11,13,10722
11,13,8660
11,13,7377
11,13,5569
11,13,7634
11,13,8996
11,13,12146
11,13,9400
11,13,12063
11,13,5513
11,13,11735
11,13,11985
11,14,15298
11,14,12469
11,14,12709
11,14,11312
11,14,12228
11,14,15913
11,14,9755
11,14,11059
11,14,5717
11,14,17818
11,14,13594
11,14,12751
11,14,14341
11,14,9182
11,14,4771
11,14,18254
11,14,12252
11,14,7165
11,14,11496
11,14,15105
11,14,16990
11,14,15209
11,14,6152
11,14,17383
11,14,18909
11,14,7625
11,14,10943
11,14,9698
11,14,18518
11,14,8543
11,14,9666
11,14,5013
11,14,19280
11,14,6481
11,14,18895
11,14,9982
11,14,7589
11,14,15078
11,14,7232
11,14,9007
11,14,12983
11,14,6619
11,14,15883
11,14,9780
11,14,10705
11,14,10222
11,14,16656
11,14,17173
11,14,13702
11,14,7850
11,14,12225
11,14,12142
11,14,5202
11,14,11787
11,14,16431
11,14,13263
11,14,13436
11,14,12477
11,14,9118
11,14,9102
11,14,16484
11,14,10231
11,14,16383
11,14,11046
11,14,10745
11,14,6609
11,14,11308
11,14,12360
11,14,10739
11,14,17798
11,14,8767
11,14,6405
11,14,10413
11,14,10027
11,14,15869
11,14,8186
11,14,11182
11,14,8502
11,14,17378
11,14,17975
11,14,4970
11,14,6928
11,14,10339
11,14,18229
11,14,8420
11,14,19545
11,14,15642
11,14,11750
11,14,10898
11,14,14164
11,14,13097
11,14,18181
11,14,6442
11,14,14850
11,14,13745
11,14,9080
11,14,14904
11,14,14747
11,14,8760
11,14,12532
11,15,8958
11,15,16805
11,15,23203
11,15,14271
11,15,16140
11,15,14614
11,15,17807
11,15,8659
11,15,8661
11,15,20380
11,15,10656
11,15,18619
11,15,20822
11,15,13352
11,15,20717
11,15,19084
11,15,12982
11,15,17237
11,15,10667
11,15,7974
11,15,6193
11,15,10097
11,15,17791
11,15,18834
11,15,23499
11,15,6843
11,15,12482
11,15,9926
11,15,7087
11,15,7701
11,15,11988
11,15,19337
11,15,12981
11,15,17303
11,15,5726
11,15,6622
11,15,11170
11,15,7071
11,15,11718
11,15,10163
11,15,18616
11,15,12203
11,15,14212
11,15,15682
11,15,10684
11,15,17733
11,15,15817
11,15,15959
11,15,9061
11,15,21940
11,15,13759
11,15,11785
11,15,12008
11,15,11481
11,15,23093
11,15,4931
11,15,8487
11,15,21551
11,15,8536
11,15,10179
11,15,13422
11,15,17203
11,15,18343
11,15,4577
11,15,21015
11,15,13898
11,15,19525
11,15,19313
11,15,11753
11,15,16761
11,15,9869
11,15,12204
11,15,15546
11,15,16602
11,15,6898
11,15,16361
11,15,12858
11,15,19998
11,15,7621
11,15,6791
11,15,19792
11,15,9240
11,15,7533
11,15,12914
11,15,11668
11,15,13697
11,15,15735
11,15,13145
11,15,18293
11,15,12082
11,15,12347
11,15,13784
11,15,9393
11,15,19722
11,15,11695
11,15,12464
11,15,8949
11,15,15175
11,15,16391
11,15,21008
11,16,21735
11,16,11790
11,16,14298
11,16,6503
11,16,24708
11,16,21359
11,16,13297
11,16,6515
11,16,18827
11,16,23963
11,16,6354
11,16,10573
11,16,16333
11,16,23057
11,16,21859
11,16,17364
11,16,16475
11,16,8188
11,16,22810
11,16,7011
11,16,18913
11,16,21324
11,16,11872
11,16,21401
11,16,7349
11,16,15375
11,16,26684
11,16,11860
11,16,15002
11,16,14247
11,16,14977
11,16,29147
11,16,13091
11,16,14216
11,16,4850
11,16,13463
11,16,14859
11,16,17992
11,16,16829
11,16,20281
11,16,22805
11,16,17589
11,16,20134
11,16,22762
11,16,10432
11,16,13346
11,16,23763
11,16,12693
11,16,7652
11,16,20257
11,16,22719
11,16,25583
11,16,13683
11,16,25475
11,16,12798
11,16,5160
11,16,25622
11,16,12012
11,16,5280
11,16,25666
11,16,18408
11,16,10451
11,16,11341
11,16,22110
11,16,23915
11,16,22114
11,16,9112
11,16,11304
11,16,27152
11,16,7886
11,16,10520
11,16,16246
11,16,8935
11,16,20685
11,16,11340
11,16,11502
11,16,19012
11,16,14044
11,16,6514
11,16,16178
11,16,21671
11,16,15198
11,16,11698
11,16,9535
11,16,11035
11,16,5206
11,16,10389
11,16,20066
11,16,17565
11,16,22727
11,16,7230
11,16,9400
11,16,12862
11,16,19810
11,16,12820
11,16,14938
11,16,17467
11,16,28726
11,16,16915
11,16,23108
11,17,6752
11,17,17228
11,17,7627
11,17,19447
11,17,24766
11,17,27883
11,17,14233
11,17,10283
11,17,23277
11,17,16576
11,17,30614
11,17,15285
11,17,21252
11,17,14903
11,17,25203
11,17,19096
11,17,27184
11,17,23453
11,17,17023
11,17,29494
11,17,18928
11,17,16610
11,17,8145
11,17,25290
11,17,24071
11,17,9867
11,17,25541
11,17,24292
11,17,8586
11,17,25595
11,17,25961
11,17,19458
11,17,19914
11,17,27819
11,17,11118
11,17,19991
11,17,15827
11,17,15329
11,17,14555
11,17,9174
11,17,28696
11,17,26030
11,17,17979
11,17,29789
11,17,25573
11,17,16255
11,17,15304
11,17,9501
11,17,14769
11,17,29073
11,17,11652
11,17,14314
11,17,7460
11,17,25261
11,17,18070
11,17,9941
11,17,23710
11,17,21037
11,17,25014
11,17,22126
11,17,25746
11,17,11820
11,17,10291
11,17,10655
11,17,24285
11,17,17178
11,17,8535
11,17,16157
11,17,30477
11,17,9875
11,17,28880
11,17,11079
11,17,26608
11,17,10933
11,17,14038
11,17,19163
11,17,29561
11,17,27816
11,17,19485
11,17,14386
11,17,10406
11,17,8566
11,17,24451
11,17,15840
11,17,16819
11,17,29021
11,17,8143
11,17,19629
11,17,30568
11,17,13117
11,17,24552
11,17,8042
11,17,13141
11,17,18116
11,17,12315
11,17,27718
11,17,30337
11,17,14845
11,17,9708
11,17,20089
11,18,28505
11,18,20653
11,18,15171
11,18,21322
11,18,10018
11,18,36306
11,18,25485
11,18,9965
11,18,19040
11,18,10999
11,18,29232
11,18,12177
11,18,33239
11,18,19087
11,18,9432
11,18,9687
11,18,8360
11,18,23108
11,18,12386
11,18,20380
11,18,26833
11,18,26032
11,18,20741
11,18,11182
11,18,27913
11,18,19195
11,18,21114
11,18,21066
11,18,18454
11,18,24388
11,18,17298
11,18,10436
11,18,18147
11,18,31249
11,18,12743
11,18,30362
11,18,20898
11,18,15015
11,18,24185
11,18,24164
11,18,27574
11,18,32160
11,18,17107
11,18,14999
11,18,10987
11,18,15446
11,18,25448
11,18,24566
11,18,14220
11,18,27408
11,18,19716
11,18,18810
11,18,19661
11,18,23096
11,18,18712
11,18,26340
11,18,7443
11,18,31625
11,18,14414
11,18,10973
11,18,20395
11,18,24361
11,18,15581
11,18,20336
11,18,13939
11,18,27214
11,18,35807
11,18,22082
11,18,18968
11,18,13089
11,18,30664
11,18,32437
11,18,26700
11,18,15110
11,18,27657
11,18,28334
11,18,19371
11,18,17475
11,18,13606
11,18,27303
11,18,30465
11,18,36938
11,18,26445
11,18,21594
11,18,31955
11,18,11189
11,18,11775
11,18,35204
11,18,30111
11,18,24346
11,18,11696
11,18,8980
11,18,19430
11,18,16459
11,18,10115
11,18,24195
11,18,30162
11,18,24672
11,18,14143
11,18,32952
11,19,38918
11,19,22628
11,19,21542
11,19,12913
11,19,37188
11,19,42719
11,19,29303
11,19,18505
11,19,7332
11,19,36297
11,19,20148
11,19,21584
11,19,38087
11,19,10253
11,19,34347
11,19,22849
11,19,22793
11,19,32576
11,19,13714
11,19,20154
11,19,28727
11,19,40446
11,19,24417
11,19,31706
11,19,21179
11,19,22296
11,19,24274
11,19,21586
11,19,22201
11,19,38881
11,19,19711
11,19,10730
11,19,31932
11,19,34900
11,19,13499
11,19,21329
11,19,25830
11,19,27606
11,19,37981
11,19,25092
11,19,12217
11,19,36952
11,19,11349
11,19,13388
11,19,31352
11,19,29069
11,19,21408
11,19,27782
11,19,10042
11,19,41966
11,19,40633
11,19,16736
11,19,37837
11,19,17384
11,19,21888
11,19,27904
11,19,35470
11,19,19709
11,19,40211
11,19,34124
11,19,44804
11,19,15512
11,19,15635
11,19,28597
11,19,16155
11,19,18468
11,19,39589
11,19,31538
11,19,37007
11,19,34415
11,19,28135
11,19,44863
11,19,23391
11,19,19794
11,19,29817
11,19,40811
11,19,31933
11,19,26894
11,19,19856
11,19,24415
11,19,45067
11,19,27796
11,19,35058
11,19,38068
11,19,19887
11,19,14253
11,19,29618
11,19,31469
11,19,19219
11,19,17129
11,19,26501
11,19,32624
11,19,11250
11,19,27457
11,19,47060
11,19,24663
11,19,25444
11,19,34630
11,19,14857
11,19,34925
11,20,35419
11,20,6871
11,20,41828
11,20,28441
11,20,29105
11,20,16174
11,20,47121
11,20,38292
11,20,28003
11,20,10331
11,20,15236
11,20,37407
11,20,42880
11,20,25545
11,20,11116
11,20,16161
11,20,15536
11,20,33836
11,20,13730
11,20,36172
11,20,39197
11,20,34070
11,20,13819
11,20,17609
11,20,37612
11,20,15195
11,20,50706
11,20,16128
11,20,35313
11,20,25067
11,20,32998
11,20,32117
11,20,8995
11,20,7477
11,20,44766
11,20,17030
11,20,26752
11,20,39078
11,20,25009
11,20,9824
11,20,48356
11,20,33286
11,20,13221
11,20,27200
11,20,35261
11,20,33476
11,20,14168
11,20,21391
11,20,41431
11,20,29522
11,20,30421
11,20,42010
11,20,27399
11,20,25859
11,20,47058
11,20,47384
11,20,37683
11,20,30794
11,20,18219
11,20,29705
11,20,13200
11,20,31176
11,20,36372
11,20,38436
11,20,11751
11,20,13535
11,20,12316
11,20,32364
11,20,21040
11,20,12637
11,20,34975
11,20,10250
11,20,36695
11,20,34679
11,20,14187
11,20,43789
11,20,23833
11,20,44550
11,20,17609
11,20,38283
11,20,23277
11,20,37147
11,20,43731
11,20,14314
11,20,42449
11,20,29921
11,20,19023
11,20,32337
11,20,38093
11,20,25964
11,20,34970
11,20,37213
11,20,41771
11,20,43781
11,20,19890
11,20,35641
11,20,22849
11,20,42404
11,20,27541
11,20,25735
12,1,459
12,1,667
12,1,314
12,1,205
12,1,146
12,1,419
12,1,507
12,1,667
12,1,660
12,1,578
12,1,333
12,1,618
12,1,588
12,1,682
12,1,512
12,1,701
12,1,500
12,1,543
12,1,645
12,1,540
12,1,656
12,1,330
12,1,233
12,1,141
12,1,192
12,1,700
12,1,416
12,1,703
12,1,559
12,1,536
12,1,629
12,1,328
12,1,670
12,1,592
12,1,399
12,1,510
12,1,499
12,1,567
12,1,633
12,1,432
12,1,143
12,1,611
12,1,419
12,1,578
12,1,596
12,1,710
12,1,669
12,1,596
12,1,277
12,1,652
12,1,463
12,1,617
12,1,150
12,1,650
12,1,338
12,1,613
12,1,514
12,1,695
12,1,556
12,1,526
12,1,548
12,1,467
12,1,643
12,1,551
12,1,713
12,1,451
12,1,508
12,1,583
12,1,651
12,1,496
12,1,665
12,1,396
12,1,526
12,1,327
12,1,593
12,1,431
12,1,317
12,1,439
12,1,539
12,1,565
12,1,66
12,1,249
12,1,197
12,1,577
12,1,165
12,1,514
12,1,613
12,1,593
12,1,174
12,1,544
12,1,455
12,1,575
12,1,563
12,1,632
12,1,539
12,1,571
12,1,474
12,1,514
12,1,531
12,1,602
12,2,1481
12,2,1562
12,2,1505
12,2,1719
12,2,971
12,2,1263
12,2,1822
12,2,991
12,2,1719
12,2,1341
12,2,474
12,2,1961
12,2,1553
12,2,1494
12,2,1131
12,2,1350
12,2,571
12,2,1961
12,2,943
12,2,1217
12,2,570
12,2,1275
12,2,1905
12,2,1107
12,2,1335
12,2,487
12,2,1479
12,2,1115
12,2,1671
12,2,1289
12,2,1299
12,2,1692
12,2,1413
12,2,1513
12,2,1193
12,2,1552
12,2,1395
12,2,1670
12,2,581
12,2,1750
12,2,1389
12,2,2123
12,2,1891
12,2,2110
12,2,1507
12,2,1331
12,2,1776
12,2,1418
12,2,588
12,2,1399
12,2,1238
12,2,942
12,2,1327
12,2,1634
12,2,1100
12,2,1466
12,2,1775
12,2,1381
12,2,1813
12,2,545
12,2,879
12,2,1908
12,2,1610
12,2,1432
12,2,1349
12,2,1367
12,2,1919
12,2,2048
12,2,751
12,2,871
12,2,1541
12,2,1693
12,2,1834
12,2,896
12,2,1090
12,2,550
12,2,1449
12,2,1916
12,2,1612
12,2,2015
12,2,647
12,2,2063
12,2,1927
12,2,1512
12,2,1778
12,2,1050
12,2,1644
12,2,1342
12,2,2182
12,2,1221
12,2,1209
12,2,916
12,2,1691
12,2,1738
12,2,919
12,2,1700
12,2,818
12,2,1139
12,2,1664
12,2,458
12,3,1312
12,3,1864
12,3,1423
12,3,2603
12,3,2925
12,3,1627
12,3,1007
12,3,2550
12,3,2680
12,3,3287
12,3,2644
12,3,3281
12,3,1453
12,3,1921
12,3,935
12,3,3363
12,3,2339
12,3,574
12,3,2355
12,3,1398
12,3,1533
12,3,2784
12,3,1179
12,3,2734
12,3,3442
12,3,2826
12,3,2876
12,3,2390
